order_id,order_number,order_date,created_at,closed_at,order_type,table_number,party_size,server_id,subtotal,discount_amount,discount_reason,gst,tip,total,payment_method,card_brand,card_last_four,delivery_platform,status
2246,#043,2026-05-25,2026-05-25 18:26:22,2026-05-25 19:04:22,dine_in,4,3,10,97.25,0.00,,4.86,14.59,116.70,Credit,Visa,9999,,completed
2247,#044,2026-05-25,2026-05-25 18:15:46,2026-05-25 18:50:46,dine_in,9,3,7,79.25,0.00,,3.96,15.85,99.06,Debit,Interac Debit,9999,,completed
2248,#045,2026-05-25,2026-05-25 18:47:47,2026-05-25 18:55:47,delivery,,1,7,22.00,0.00,,1.10,0.00,23.10,Credit,Visa,9999,DoorDash,completed
2249,#046,2026-05-25,2026-05-25 18:06:39,2026-05-25 19:16:39,dine_in,10,4,3,113.50,0.00,,5.68,20.43,139.61,Mobile,Google Pay,9999,,completed
2250,#047,2026-05-25,2026-05-25 18:11:38,2026-05-25 18:21:38,delivery,,2,3,52.50,0.00,,2.62,0.00,0.00,Debit,Interac Debit,9999,UberEats,voided
2251,#048,2026-05-25,2026-05-25 18:58:36,2026-05-25 19:07:36,delivery,,2,3,57.50,0.00,,2.88,0.00,60.38,Debit,Interac Debit,9999,DoorDash,completed
2252,#049,2026-05-25,2026-05-25 18:24:58,2026-05-25 19:10:58,dine_in,7,4,3,117.00,0.00,,5.85,23.40,146.25,Credit,Visa,9999,,completed
2253,#050,2026-05-25,2026-05-25 18:15:49,2026-05-25 18:54:49,dine_in,10,4,10,138.75,0.00,,6.94,20.81,166.50,Debit,Interac Debit,9999,,completed
2254,#051,2026-05-25,2026-05-25 18:17:42,2026-05-25 19:20:42,dine_in,10,4,3,79.75,0.00,,3.99,7.98,91.72,Mobile,Google Pay,9999,,completed
2255,#052,2026-05-25,2026-05-25 18:32:07,2026-05-25 19:10:07,dine_in,5,4,6,123.50,0.00,,6.18,24.70,154.38,Credit,Visa,9999,,completed
2256,#053,2026-05-25,2026-05-25 18:55:21,2026-05-25 19:07:21,delivery,,3,6,87.25,0.00,,4.36,0.00,91.61,Debit,Interac Debit,9999,SkipTheDishes,completed
2257,#054,2026-05-25,2026-05-25 18:13:25,2026-05-25 18:43:25,takeout,,1,7,29.50,0.00,,1.48,0.00,30.98,Debit,Interac Debit,9999,,completed
2258,#055,2026-05-25,2026-05-25 18:28:21,2026-05-25 19:43:21,dine_in,3,2,3,79.50,0.00,,3.98,15.90,99.38,Credit,Visa,9999,,completed
2259,#056,2026-05-25,2026-05-25 18:23:10,2026-05-25 18:33:10,delivery,,1,3,22.00,0.00,,1.10,0.00,23.10,Credit,Visa,9999,SkipTheDishes,completed
2260,#057,2026-05-25,2026-05-25 18:30:17,2026-05-25 18:48:17,takeout,,3,3,72.50,0.00,,3.62,0.00,76.12,Credit,Visa,9999,,completed
2261,#058,2026-05-25,2026-05-25 18:58:01,2026-05-25 20:11:01,dine_in,7,3,6,85.00,0.00,,4.25,12.75,102.00,Mobile,Google Pay,9999,,completed
2262,#059,2026-05-25,2026-05-25 19:37:01,2026-05-25 19:43:01,delivery,,2,10,67.25,0.00,,3.36,0.00,70.61,Mobile,Apple Pay,9999,UberEats,completed
2263,#060,2026-05-25,2026-05-25 19:25:26,2026-05-25 19:45:26,takeout,,1,7,31.00,0.00,,1.55,1.55,34.10,Credit,Visa,9999,,completed
2264,#061,2026-05-25,2026-05-25 19:55:56,2026-05-25 20:17:56,takeout,,2,3,74.25,0.00,,3.71,0.00,77.96,Debit,Interac Debit,9999,,completed
2265,#062,2026-05-25,2026-05-25 19:07:54,2026-05-25 20:18:54,dine_in,6,4,2,102.75,0.00,,5.14,20.55,128.44,Debit,Interac Debit,9999,,completed
2266,#063,2026-05-25,2026-05-25 19:13:13,2026-05-25 20:03:13,dine_in,14,2,6,43.00,0.00,,2.15,6.45,51.60,Credit,Visa,9999,,completed
2267,#064,2026-05-25,2026-05-25 19:08:31,2026-05-25 19:13:31,delivery,,1,6,24.50,0.00,,1.23,0.00,25.73,Credit,Visa,9999,DoorDash,completed
2268,#065,2026-05-25,2026-05-25 19:11:35,2026-05-25 19:26:35,delivery,,2,6,83.00,0.00,,4.15,0.00,87.15,Cash,,,SkipTheDishes,completed
2269,#066,2026-05-25,2026-05-25 19:03:31,2026-05-25 19:09:31,delivery,,2,2,59.25,0.00,,2.96,0.00,62.21,Credit,Visa,9999,UberEats,completed
2270,#067,2026-05-25,2026-05-25 20:40:07,2026-05-25 21:54:07,dine_in,13,8,10,187.75,0.00,,9.39,46.94,244.08,Mobile,Apple Pay,9999,,completed
2271,#068,2026-05-25,2026-05-25 20:12:15,2026-05-25 20:24:15,takeout,,2,10,53.25,0.00,,2.66,5.33,61.24,Debit,Interac Debit,9999,,completed
2272,#069,2026-05-25,2026-05-25 20:50:05,2026-05-25 21:11:05,takeout,,2,2,43.00,5.00,Yelp check-in,1.90,0.00,39.90,Mobile,Google Pay,9999,,completed
2273,#070,2026-05-25,2026-05-25 20:39:01,2026-05-25 20:59:01,takeout,,1,6,38.50,0.00,,1.93,3.85,44.28,Debit,Interac Debit,9999,,completed
2274,#071,2026-05-25,2026-05-25 20:47:19,2026-05-25 21:45:19,dine_in,2,2,10,67.25,0.00,,3.36,10.09,80.70,Debit,Interac Debit,9999,,completed
2275,#072,2026-05-25,2026-05-25 20:25:17,2026-05-25 21:32:17,dine_in,10,2,2,70.00,0.00,,3.50,10.50,84.00,Credit,Visa,9999,,completed
2276,#073,2026-05-25,2026-05-25 20:53:12,2026-05-25 21:05:12,delivery,,1,2,23.00,0.00,,1.15,0.00,24.15,Credit,Visa,9999,SkipTheDishes,completed
2277,#074,2026-05-25,2026-05-25 20:53:03,2026-05-25 21:50:03,dine_in,4,4,10,110.25,0.00,,5.51,19.84,135.60,Debit,Interac Debit,9999,,completed
2278,#075,2026-05-25,2026-05-25 20:59:50,2026-05-25 21:42:50,dine_in,10,5,3,141.50,14.15,Birthday 10%,6.37,25.47,159.19,Credit,Visa,9999,,completed
2279,#001,2026-05-26,2026-05-26 11:36:29,2026-05-26 12:18:29,dine_in,5,2,10,37.00,0.00,,1.85,6.66,45.51,Cash,,,,completed
2280,#002,2026-05-26,2026-05-26 11:34:23,2026-05-26 12:47:23,dine_in,10,3,10,99.00,0.00,,4.95,19.80,123.75,Cash,,,,completed
2281,#003,2026-05-26,2026-05-26 11:18:04,2026-05-26 11:30:04,delivery,,3,3,98.25,0.00,,4.91,0.00,103.16,Credit,Visa,9999,DoorDash,completed
2282,#004,2026-05-26,2026-05-26 11:17:01,2026-05-26 12:06:01,dine_in,1,1,10,29.00,0.00,,1.45,5.80,36.25,Debit,Interac Debit,9999,,completed
2283,#005,2026-05-26,2026-05-26 11:00:23,2026-05-26 11:19:23,takeout,,1,2,37.50,0.00,,1.88,0.00,39.38,Debit,Interac Debit,9999,,completed
2284,#006,2026-05-26,2026-05-26 11:58:46,2026-05-26 12:39:46,dine_in,10,4,2,102.50,0.00,,5.12,15.38,123.00,Credit,Visa,9999,,completed
2285,#007,2026-05-26,2026-05-26 12:02:09,2026-05-26 12:13:09,delivery,,2,2,64.75,0.00,,3.24,0.00,67.99,Debit,Interac Debit,9999,DoorDash,completed
2286,#008,2026-05-26,2026-05-26 12:08:02,2026-05-26 13:13:02,dine_in,10,2,10,52.50,0.00,,2.62,9.45,64.57,Debit,Interac Debit,9999,,completed
2287,#009,2026-05-26,2026-05-26 12:46:18,2026-05-26 13:41:18,dine_in,8,2,2,54.50,0.00,,2.73,8.17,65.40,Cash,,,,completed
2288,#010,2026-05-26,2026-05-26 12:10:36,2026-05-26 12:47:36,dine_in,2,1,10,21.00,0.00,,1.05,3.15,25.20,Mobile,Apple Pay,9999,,completed
2289,#011,2026-05-26,2026-05-26 12:32:21,2026-05-26 13:21:21,dine_in,1,2,9,47.00,0.00,,2.35,8.46,57.81,Debit,Interac Debit,9999,,completed
2290,#012,2026-05-26,2026-05-26 12:01:06,2026-05-26 12:15:06,delivery,,1,10,38.50,0.00,,1.93,0.00,40.43,Credit,Visa,9999,SkipTheDishes,completed
2291,#013,2026-05-26,2026-05-26 12:56:05,2026-05-26 14:00:05,dine_in,8,2,1,41.75,0.00,,2.09,7.51,51.35,Debit,Interac Debit,9999,,completed
2292,#014,2026-05-26,2026-05-26 12:19:42,2026-05-26 13:29:42,dine_in,8,2,3,43.50,0.00,,2.18,6.52,52.20,Credit,Visa,9999,,refunded
2293,#015,2026-05-26,2026-05-26 12:31:28,2026-05-26 13:14:28,dine_in,13,3,1,85.50,0.00,,4.28,12.82,102.60,Debit,Interac Debit,9999,,completed
2294,#016,2026-05-26,2026-05-26 12:06:43,2026-05-26 13:05:43,dine_in,5,4,2,124.25,0.00,,6.21,22.36,152.82,Debit,Interac Debit,9999,,completed
2295,#017,2026-05-26,2026-05-26 12:35:51,2026-05-26 13:34:51,dine_in,7,4,10,92.75,0.00,,4.64,13.91,111.30,Debit,Interac Debit,9999,,completed
2296,#018,2026-05-26,2026-05-26 12:14:55,2026-05-26 13:15:55,dine_in,12,2,9,45.00,0.00,,2.25,6.75,54.00,Credit,Visa,9999,,completed
2297,#019,2026-05-26,2026-05-26 12:56:34,2026-05-26 13:34:34,dine_in,1,1,9,34.50,0.00,,1.73,6.21,42.44,Debit,Interac Debit,9999,,completed
2298,#020,2026-05-26,2026-05-26 12:19:41,2026-05-26 12:25:41,delivery,,1,9,34.50,0.00,,1.73,0.00,36.23,Debit,Interac Debit,9999,SkipTheDishes,completed
2299,#021,2026-05-26,2026-05-26 12:03:02,2026-05-26 13:11:02,dine_in,11,2,4,68.00,0.00,,3.40,12.24,83.64,Cash,,,,completed
2300,#022,2026-05-26,2026-05-26 12:58:03,2026-05-26 13:45:03,dine_in,15,2,1,63.00,0.00,,3.15,12.60,78.75,Debit,Interac Debit,9999,,completed
2301,#023,2026-05-26,2026-05-26 12:36:07,2026-05-26 13:48:07,dine_in,13,2,10,59.75,0.00,,2.99,11.95,74.69,Debit,Interac Debit,9999,,completed
2302,#024,2026-05-26,2026-05-26 13:00:54,2026-05-26 13:39:54,dine_in,8,3,5,92.00,0.00,,4.60,16.56,113.16,Cash,,,,completed
2303,#025,2026-05-26,2026-05-26 13:16:38,2026-05-26 13:21:38,delivery,,2,9,50.50,0.00,,2.53,0.00,53.03,Cash,,,UberEats,completed
2304,#026,2026-05-26,2026-05-26 13:57:45,2026-05-26 15:05:45,dine_in,1,2,5,54.50,0.00,,2.73,9.81,67.04,Credit,Visa,9999,,completed
2305,#027,2026-05-26,2026-05-26 13:47:33,2026-05-26 14:12:33,takeout,,4,10,99.50,0.00,,4.98,0.00,104.48,Debit,Interac Debit,9999,,completed
2306,#028,2026-05-26,2026-05-26 13:10:42,2026-05-26 13:16:42,delivery,,1,5,32.25,0.00,,1.61,0.00,33.86,Debit,Interac Debit,9999,UberEats,completed
2307,#029,2026-05-26,2026-05-26 13:56:26,2026-05-26 14:20:26,takeout,,3,9,69.00,0.00,,3.45,3.45,75.90,Mobile,Google Pay,9999,,completed
2308,#030,2026-05-26,2026-05-26 13:12:49,2026-05-26 13:23:49,delivery,,2,1,49.25,0.00,,2.46,0.00,51.71,Mobile,Apple Pay,9999,SkipTheDishes,completed
2309,#031,2026-05-26,2026-05-26 13:14:41,2026-05-26 13:50:41,dine_in,13,5,4,106.00,10.00,Loyalty,4.80,19.20,120.00,Credit,Visa,9999,,completed
2310,#032,2026-05-26,2026-05-26 14:57:30,2026-05-26 15:36:30,dine_in,2,2,10,59.50,0.00,,2.98,11.90,74.38,Debit,Interac Debit,9999,,completed
2311,#033,2026-05-26,2026-05-26 14:31:17,2026-05-26 15:10:17,dine_in,1,2,9,51.25,0.00,,2.56,10.25,64.06,Debit,Interac Debit,9999,,completed
2312,#034,2026-05-26,2026-05-26 14:13:44,2026-05-26 14:26:44,delivery,,2,3,47.50,0.00,,2.38,0.00,49.88,Mobile,Google Pay,9999,SkipTheDishes,completed
2313,#035,2026-05-26,2026-05-26 15:18:06,2026-05-26 15:31:06,delivery,,4,5,133.25,0.00,,6.66,0.00,139.91,Mobile,Google Pay,9999,DoorDash,completed
2314,#036,2026-05-26,2026-05-26 15:06:45,2026-05-26 15:50:45,dine_in,13,5,5,125.75,0.00,,6.29,22.63,154.67,Cash,,,,completed
2315,#037,2026-05-26,2026-05-26 15:04:58,2026-05-26 15:49:58,dine_in,7,4,2,99.50,0.00,,4.98,19.90,124.38,Credit,Visa,9999,,completed
2316,#038,2026-05-26,2026-05-26 15:53:26,2026-05-26 17:04:26,dine_in,8,2,9,73.00,0.00,,3.65,13.14,89.79,Mobile,Google Pay,9999,,completed
2317,#039,2026-05-26,2026-05-26 16:49:25,2026-05-26 17:30:25,dine_in,14,2,8,38.00,0.00,,1.90,9.50,49.40,Debit,Interac Debit,9999,,completed
2318,#040,2026-05-26,2026-05-26 17:21:47,2026-05-26 18:32:47,dine_in,1,2,3,50.00,0.00,,2.50,12.50,65.00,Credit,Visa,9999,,completed
2319,#041,2026-05-26,2026-05-26 17:20:10,2026-05-26 17:30:10,delivery,,1,4,39.50,0.00,,1.98,0.00,41.48,Debit,Interac Debit,9999,UberEats,completed
2320,#042,2026-05-26,2026-05-26 17:35:40,2026-05-26 18:34:40,dine_in,13,3,10,73.00,0.00,,3.65,10.95,87.60,Cash,,,,completed
2321,#043,2026-05-26,2026-05-26 17:58:17,2026-05-26 18:40:17,dine_in,13,5,4,150.50,0.00,,7.53,27.09,185.12,Debit,Interac Debit,9999,,completed
2322,#044,2026-05-26,2026-05-26 17:28:25,2026-05-26 17:38:25,delivery,,1,3,29.50,0.00,,1.48,0.00,30.98,Cash,,,SkipTheDishes,completed
2323,#045,2026-05-26,2026-05-26 17:47:35,2026-05-26 17:59:35,delivery,,4,10,120.50,0.00,,6.03,0.00,126.53,Cash,,,DoorDash,completed
2324,#046,2026-05-26,2026-05-26 17:32:29,2026-05-26 17:44:29,takeout,,2,8,61.00,0.00,,3.05,3.05,67.10,Debit,Interac Debit,9999,,completed
2325,#047,2026-05-26,2026-05-26 17:57:41,2026-05-26 18:22:41,takeout,,2,10,79.00,0.00,,3.95,7.90,90.85,Credit,Visa,9999,,completed
2326,#048,2026-05-26,2026-05-26 18:53:10,2026-05-26 19:44:10,dine_in,5,2,10,64.50,0.00,,3.23,9.67,77.40,Debit,Interac Debit,9999,,completed
2327,#049,2026-05-26,2026-05-26 18:54:36,2026-05-26 19:42:36,dine_in,10,2,10,55.50,0.00,,2.78,9.99,68.27,Cash,,,,completed
2328,#050,2026-05-26,2026-05-26 18:46:34,2026-05-26 18:59:34,takeout,,3,3,82.00,0.00,,4.10,0.00,86.10,Credit,Visa,9999,,completed
2329,#051,2026-05-26,2026-05-26 18:11:44,2026-05-26 19:03:44,dine_in,8,3,8,101.25,0.00,,5.06,15.19,121.50,Credit,Visa,9999,,completed
2330,#052,2026-05-26,2026-05-26 18:05:55,2026-05-26 18:49:55,dine_in,12,2,10,54.25,0.00,,2.71,0.00,56.96,Credit,Visa,9999,,completed
2331,#053,2026-05-26,2026-05-26 18:23:25,2026-05-26 18:34:25,delivery,,1,8,25.25,0.00,,1.26,0.00,26.51,Credit,Visa,9999,SkipTheDishes,completed
2332,#054,2026-05-26,2026-05-26 18:18:39,2026-05-26 18:32:39,delivery,,3,4,60.75,9.11,Google review promo,2.58,0.00,54.22,Credit,Visa,9999,DoorDash,completed
2333,#055,2026-05-26,2026-05-26 18:48:31,2026-05-26 19:39:31,dine_in,8,3,6,73.75,0.00,,3.69,14.75,92.19,Credit,Visa,9999,,completed
2334,#056,2026-05-26,2026-05-26 18:16:24,2026-05-26 18:33:24,takeout,,1,4,34.50,0.00,,1.73,5.17,41.40,Debit,Interac Debit,9999,,completed
2335,#057,2026-05-26,2026-05-26 18:29:42,2026-05-26 19:06:42,dine_in,8,1,4,29.50,0.00,,1.48,5.90,36.88,Debit,Interac Debit,9999,,completed
2336,#058,2026-05-26,2026-05-26 18:38:22,2026-05-26 19:50:22,dine_in,13,5,10,132.00,0.00,,6.60,0.00,138.60,Credit,Visa,9999,,completed
2337,#059,2026-05-26,2026-05-26 18:44:23,2026-05-26 19:53:23,dine_in,14,1,2,23.00,0.00,,1.15,4.14,28.29,Credit,Visa,9999,,completed
2338,#060,2026-05-26,2026-05-26 18:20:00,2026-05-26 18:33:00,delivery,,1,2,28.50,0.00,,1.43,0.00,29.93,Mobile,Apple Pay,9999,SkipTheDishes,completed
2339,#061,2026-05-26,2026-05-26 18:14:02,2026-05-26 19:05:02,dine_in,13,8,4,191.75,0.00,,9.59,34.52,235.86,Debit,Interac Debit,9999,,completed
2340,#062,2026-05-26,2026-05-26 18:04:20,2026-05-26 19:18:20,dine_in,1,2,10,49.00,0.00,,2.45,7.35,58.80,Credit,Visa,9999,,completed
2341,#063,2026-05-26,2026-05-26 18:08:41,2026-05-26 18:15:41,delivery,,1,2,25.50,0.00,,1.28,0.00,26.78,Cash,,,DoorDash,completed
2342,#064,2026-05-26,2026-05-26 18:46:51,2026-05-26 19:36:51,dine_in,9,4,8,107.50,0.00,,5.38,26.88,139.76,Mobile,Google Pay,9999,,completed
2343,#065,2026-05-26,2026-05-26 18:13:30,2026-05-26 18:21:30,delivery,,2,2,52.25,0.00,,2.61,0.00,54.86,Debit,Interac Debit,9999,SkipTheDishes,completed
2344,#066,2026-05-26,2026-05-26 19:19:53,2026-05-26 20:10:53,dine_in,13,3,4,86.00,0.00,,4.30,15.48,105.78,Credit,Visa,9999,,completed
2345,#067,2026-05-26,2026-05-26 19:58:22,2026-05-26 20:18:22,takeout,,2,2,50.00,25.00,Staff meal 50%,1.25,3.75,30.00,Credit,Visa,9999,,refunded
2346,#068,2026-05-26,2026-05-26 19:51:29,2026-05-26 20:46:29,dine_in,3,2,2,57.50,0.00,,2.88,14.38,74.76,Mobile,Google Pay,9999,,completed
2347,#069,2026-05-26,2026-05-26 19:06:29,2026-05-26 19:17:29,delivery,,2,2,58.00,0.00,,2.90,0.00,60.90,Credit,Visa,9999,SkipTheDishes,completed
2348,#070,2026-05-26,2026-05-26 19:30:13,2026-05-26 19:46:13,takeout,,1,10,31.25,0.00,,1.56,4.69,37.50,Debit,Interac Debit,9999,,completed
2349,#071,2026-05-26,2026-05-26 19:17:07,2026-05-26 20:04:07,dine_in,5,2,6,46.50,0.00,,2.33,9.30,58.13,Cash,,,,completed
2350,#072,2026-05-26,2026-05-26 19:49:57,2026-05-26 20:03:57,delivery,,1,3,22.00,0.00,,1.10,0.00,23.10,Debit,Interac Debit,9999,DoorDash,completed
2351,#073,2026-05-26,2026-05-26 19:15:52,2026-05-26 20:19:52,dine_in,6,2,6,65.50,0.00,,3.28,9.82,78.60,Debit,Interac Debit,9999,,completed
2352,#074,2026-05-26,2026-05-26 19:04:28,2026-05-26 19:39:28,dine_in,5,4,4,103.50,0.00,,5.18,18.63,127.31,Mobile,Apple Pay,9999,,completed
2353,#075,2026-05-26,2026-05-26 20:14:10,2026-05-26 21:06:10,dine_in,9,4,8,107.75,0.00,,5.39,16.16,129.30,Debit,Interac Debit,9999,,completed
2354,#076,2026-05-26,2026-05-26 20:34:23,2026-05-26 21:29:23,dine_in,9,4,2,107.25,0.00,,5.36,16.09,128.70,Credit,Visa,9999,,completed
2355,#077,2026-05-26,2026-05-26 20:45:46,2026-05-26 21:27:46,dine_in,13,2,8,70.50,0.00,,3.53,14.10,88.13,Credit,Visa,9999,,completed
2356,#078,2026-05-26,2026-05-26 20:21:13,2026-05-26 20:36:13,delivery,,1,3,20.00,0.00,,1.00,0.00,21.00,Credit,Visa,9999,DoorDash,completed
2357,#079,2026-05-26,2026-05-26 20:45:47,2026-05-26 21:47:47,dine_in,9,2,4,41.00,0.00,,2.05,10.25,53.30,Mobile,Google Pay,9999,,completed
2358,#080,2026-05-26,2026-05-26 20:23:35,2026-05-26 21:13:35,dine_in,5,3,8,74.00,0.00,,3.70,13.32,91.02,Mobile,Google Pay,9999,,completed
2359,#001,2026-05-27,2026-05-27 11:50:23,2026-05-27 12:12:23,takeout,,4,9,87.50,0.00,,4.38,8.75,100.63,Credit,Visa,9999,,completed
2360,#002,2026-05-27,2026-05-27 11:50:18,2026-05-27 12:01:18,delivery,,2,3,61.00,0.00,,3.05,0.00,64.05,Debit,Interac Debit,9999,UberEats,completed
2361,#003,2026-05-27,2026-05-27 11:50:02,2026-05-27 12:31:02,dine_in,14,3,1,81.50,0.00,,4.08,16.30,101.88,Credit,Visa,9999,,completed
2362,#004,2026-05-27,2026-05-27 11:25:21,2026-05-27 12:24:21,dine_in,15,2,9,40.75,6.11,Manager comp,1.73,5.20,41.57,Credit,Visa,9999,,completed
2363,#005,2026-05-27,2026-05-27 11:48:28,2026-05-27 12:11:28,takeout,,3,4,100.50,0.00,,5.03,15.07,120.60,Debit,Interac Debit,9999,,completed
2364,#006,2026-05-27,2026-05-27 11:36:37,2026-05-27 12:22:37,dine_in,9,2,2,36.00,0.00,,1.80,5.40,43.20,Mobile,Google Pay,9999,,completed
2365,#007,2026-05-27,2026-05-27 12:48:52,2026-05-27 13:02:52,delivery,,3,2,76.50,0.00,,3.83,0.00,80.33,Credit,Visa,9999,UberEats,completed
2366,#008,2026-05-27,2026-05-27 12:17:32,2026-05-27 12:45:32,takeout,,1,1,27.00,0.00,,1.35,4.05,32.40,Credit,Visa,9999,,completed
2367,#009,2026-05-27,2026-05-27 12:47:01,2026-05-27 13:00:01,delivery,,2,5,47.75,0.00,,2.39,0.00,50.14,Credit,Visa,9999,UberEats,completed
2368,#010,2026-05-27,2026-05-27 12:51:37,2026-05-27 13:03:37,delivery,,4,1,101.00,0.00,,5.05,0.00,106.05,Mobile,Apple Pay,9999,UberEats,completed
2369,#011,2026-05-27,2026-05-27 12:45:12,2026-05-27 13:52:12,dine_in,2,1,5,30.00,0.00,,1.50,0.00,31.50,Debit,Interac Debit,9999,,completed
2370,#012,2026-05-27,2026-05-27 12:48:45,2026-05-27 13:00:45,delivery,,1,10,27.50,0.00,,1.38,0.00,28.88,Debit,Interac Debit,9999,SkipTheDishes,completed
2371,#013,2026-05-27,2026-05-27 12:02:32,2026-05-27 12:13:32,delivery,,2,3,51.25,0.00,,2.56,0.00,53.81,Credit,Visa,9999,UberEats,completed
2372,#014,2026-05-27,2026-05-27 12:40:28,2026-05-27 13:51:28,dine_in,13,2,2,52.50,0.00,,2.62,10.50,65.62,Cash,,,,completed
2373,#015,2026-05-27,2026-05-27 13:30:05,2026-05-27 13:45:05,delivery,,2,5,46.25,0.00,,2.31,0.00,48.56,Credit,Visa,9999,UberEats,completed
2374,#016,2026-05-27,2026-05-27 13:41:47,2026-05-27 14:47:47,dine_in,12,2,10,43.00,0.00,,2.15,4.30,49.45,Credit,Visa,9999,,completed
2375,#017,2026-05-27,2026-05-27 13:54:55,2026-05-27 14:01:55,delivery,,2,4,57.50,0.00,,2.88,0.00,60.38,Credit,Visa,9999,SkipTheDishes,completed
2376,#018,2026-05-27,2026-05-27 13:11:12,2026-05-27 14:06:12,dine_in,15,1,3,35.50,0.00,,1.78,7.10,44.38,Credit,Visa,9999,,completed
2377,#019,2026-05-27,2026-05-27 13:59:53,2026-05-27 14:49:53,dine_in,2,2,4,48.50,10.00,Google review promo,1.93,7.70,48.13,Debit,Interac Debit,9999,,completed
2378,#020,2026-05-27,2026-05-27 13:41:22,2026-05-27 14:37:22,dine_in,1,1,1,22.00,0.00,,1.10,5.50,28.60,Credit,Visa,9999,,completed
2379,#021,2026-05-27,2026-05-27 13:20:27,2026-05-27 13:40:27,takeout,,2,4,45.00,0.00,,2.25,4.50,51.75,Cash,,,,completed
2380,#022,2026-05-27,2026-05-27 14:01:36,2026-05-27 14:44:36,dine_in,14,2,1,59.50,0.00,,2.98,5.95,68.43,Credit,Visa,9999,,completed
2381,#023,2026-05-27,2026-05-27 16:10:03,2026-05-27 17:15:03,dine_in,7,2,7,48.50,0.00,,2.43,7.27,58.20,Mobile,Apple Pay,9999,,completed
2382,#024,2026-05-27,2026-05-27 16:15:15,2026-05-27 16:57:15,dine_in,1,2,6,46.50,0.00,,2.33,6.97,55.80,Cash,,,,completed
2383,#025,2026-05-27,2026-05-27 17:11:25,2026-05-27 18:02:25,dine_in,10,3,8,70.50,0.00,,3.53,12.69,86.72,Cash,,,,completed
2384,#026,2026-05-27,2026-05-27 17:08:01,2026-05-27 17:14:01,delivery,,1,6,35.25,0.00,,1.76,0.00,37.01,Mobile,Google Pay,9999,UberEats,completed
2385,#027,2026-05-27,2026-05-27 17:53:00,2026-05-27 18:51:00,dine_in,7,3,6,83.75,0.00,,4.19,0.00,87.94,Debit,Interac Debit,9999,,completed
2386,#028,2026-05-27,2026-05-27 17:29:48,2026-05-27 18:16:48,dine_in,10,2,8,62.00,0.00,,3.10,0.00,65.10,Credit,Visa,9999,,completed
2387,#029,2026-05-27,2026-05-27 17:30:40,2026-05-27 17:38:40,delivery,,2,3,42.75,0.00,,2.14,0.00,44.89,Credit,Visa,9999,SkipTheDishes,completed
2388,#030,2026-05-27,2026-05-27 17:56:05,2026-05-27 18:44:05,dine_in,13,7,4,176.00,0.00,,8.80,26.40,211.20,Debit,Interac Debit,9999,,completed
2389,#031,2026-05-27,2026-05-27 17:46:19,2026-05-27 17:55:19,delivery,,2,6,56.75,0.00,,2.84,0.00,59.59,Credit,Visa,9999,UberEats,completed
2390,#032,2026-05-27,2026-05-27 17:53:14,2026-05-27 18:44:14,dine_in,6,3,6,76.50,11.47,Yelp check-in,3.25,9.75,78.03,Credit,Visa,9999,,completed
2391,#033,2026-05-27,2026-05-27 17:44:08,2026-05-27 18:34:08,dine_in,11,2,3,51.00,5.00,Google review promo,2.30,8.28,56.58,Credit,Visa,9999,,completed
2392,#034,2026-05-27,2026-05-27 17:52:09,2026-05-27 18:14:09,takeout,,3,3,101.75,0.00,,5.09,0.00,106.84,Debit,Interac Debit,9999,,completed
2393,#035,2026-05-27,2026-05-27 17:06:35,2026-05-27 18:11:35,dine_in,10,3,3,81.50,0.00,,4.08,8.15,93.73,Debit,Interac Debit,9999,,completed
2394,#036,2026-05-27,2026-05-27 17:56:14,2026-05-27 18:42:14,dine_in,8,3,10,88.50,0.00,,4.42,17.70,110.62,Credit,Visa,9999,,completed
2395,#037,2026-05-27,2026-05-27 17:21:14,2026-05-27 18:18:14,dine_in,8,2,3,61.50,0.00,,3.08,11.07,75.65,Debit,Interac Debit,9999,,completed
2396,#038,2026-05-27,2026-05-27 17:46:00,2026-05-27 18:40:00,dine_in,8,3,2,79.00,0.00,,3.95,15.80,98.75,Debit,Interac Debit,9999,,completed
2397,#039,2026-05-27,2026-05-27 17:27:15,2026-05-27 17:37:15,delivery,,4,8,110.25,0.00,,5.51,0.00,115.76,Mobile,Apple Pay,9999,DoorDash,completed
2398,#040,2026-05-27,2026-05-27 17:39:58,2026-05-27 18:31:58,dine_in,9,2,6,70.25,0.00,,3.51,14.05,87.81,Cash,,,,completed
2399,#041,2026-05-27,2026-05-27 18:27:21,2026-05-27 19:30:21,dine_in,2,2,10,84.25,0.00,,4.21,15.16,103.62,Debit,Interac Debit,9999,,completed
2400,#042,2026-05-27,2026-05-27 18:58:21,2026-05-27 20:05:21,dine_in,12,1,10,37.50,0.00,,1.88,6.75,46.13,Credit,Visa,9999,,completed
2401,#043,2026-05-27,2026-05-27 18:11:16,2026-05-27 19:07:16,dine_in,15,2,2,47.25,0.00,,2.36,7.09,56.70,Credit,Visa,9999,,completed
2402,#044,2026-05-27,2026-05-27 18:56:21,2026-05-27 19:01:21,delivery,,1,4,21.75,0.00,,1.09,0.00,0.00,Credit,Visa,9999,UberEats,voided
2403,#045,2026-05-27,2026-05-27 18:13:35,2026-05-27 18:49:35,dine_in,14,3,8,81.50,0.00,,4.08,14.67,100.25,Credit,Visa,9999,,completed
